resource_id,name,state_name,district_name,district_key,resource_type,source_dataset,observation_year,temperature,dissolved_oxygen,ph,tds,turbidity,ecoli,nitrate,arsenic,fluoride,quality_status,latitude,longitude,water_quality_score
14152,Village_14152,Madhya Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.05,1250.0,2.8,,,0.055,0.3,unsafe,,,75.0
14153,Village_14153,Madhya Pradesh,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.59,425.0,2.47,,,0.044,1.13,unsafe,,,90.0
14154,Village_14154,Tamil Nadu,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.88,1401.0,2.95,,,0.055,2.32,unsafe,,,70.0
14155,Village_14155,Rajasthan,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.35,1486.0,1.02,,,0.043,1.4,unsafe,,,75.0
14156,Village_14156,West Bengal,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.0,336.0,2.82,,,0.086,2.35,unsafe,,,85.0
14157,Village_14157,Bihar,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.86,402.0,4.76,,,0.02,2.38,unsafe,,,70.0
14158,Village_14158,West Bengal,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,6.68,973.0,2.53,,,0.061,1.14,unsafe,,,75.0
14159,Village_14159,Madhya Pradesh,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.73,1368.0,3.82,,,0.069,2.5,unsafe,,,70.0
14160,Village_14160,Maharashtra,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.34,712.0,4.28,,,0.082,1.84,unsafe,,,55.0
14161,Village_14161,Tamil Nadu,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.79,658.0,2.07,,,0.099,2.1,unsafe,,,70.0
14162,Village_14162,Gujarat,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.05,781.0,3.9,,,0.08,0.83,unsafe,,,75.0
14163,Village_14163,Uttar Pradesh,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.37,920.0,3.75,,,0.081,1.87,unsafe,,,70.0
14164,Village_14164,Tamil Nadu,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.03,422.0,2.17,,,0.004,0.76,safe,,,100.0
14165,Village_14165,Gujarat,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.52,459.0,4.35,,,0.037,2.76,unsafe,,,70.0
14166,Village_14166,Tamil Nadu,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.74,809.0,2.08,,,0.033,2.02,unsafe,,,70.0
14167,Village_14167,Uttar Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,6.96,917.0,1.63,,,0.058,1.36,unsafe,,,75.0
14168,Village_14168,Madhya Pradesh,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,6.86,743.0,3.04,,,0.023,1.41,unsafe,,,75.0
14169,Village_14169,West Bengal,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.44,668.0,2.5,,,0.013,1.11,unsafe,,,75.0
14170,Village_14170,Rajasthan,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.57,450.0,2.96,,,0.051,1.27,unsafe,,,90.0
14171,Village_14171,West Bengal,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.05,395.0,1.78,,,0.04,1.51,unsafe,,,85.0
14172,Village_14172,Uttar Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,6.71,295.0,2.8,,,0.078,2.88,unsafe,,,85.0
14173,Village_14173,Uttar Pradesh,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.69,569.0,3.67,,,0.052,0.31,unsafe,,,75.0
14174,Village_14174,Uttar Pradesh,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.49,1050.0,1.54,,,0.09,2.39,unsafe,,,70.0
14175,Village_14175,Rajasthan,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.18,1290.0,4.49,,,0.047,1.73,unsafe,,,55.0
14176,Village_14176,Gujarat,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,8.22,1463.0,4.51,,,0.002,1.19,unsafe,,,70.0
14177,Village_14177,Gujarat,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,6.65,410.0,2.97,,,0.093,1.01,unsafe,,,90.0
14178,Village_14178,Madhya Pradesh,Patna,patna,groundwater,village_water_quality_50000.csv,,,,6.8,1428.0,1.83,,,0.058,0.48,unsafe,,,75.0
14179,Village_14179,Uttar Pradesh,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.64,1445.0,4.43,,,0.061,2.42,unsafe,,,55.0
14180,Village_14180,West Bengal,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.56,1141.0,1.39,,,0.089,2.4,unsafe,,,70.0
14181,Village_14181,Tamil Nadu,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.85,782.0,2.49,,,0.092,2.44,unsafe,,,70.0
14182,Village_14182,Gujarat,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.09,729.0,4.37,,,0.014,0.56,unsafe,,,60.0
14183,Village_14183,Tamil Nadu,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.72,1279.0,4.07,,,0.024,2.04,unsafe,,,55.0
14184,Village_14184,Gujarat,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.93,1224.0,4.35,,,0.049,2.76,unsafe,,,55.0
14185,Village_14185,West Bengal,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.78,871.0,4.63,,,0.05,1.37,unsafe,,,60.0
14186,Village_14186,Tamil Nadu,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.5,1488.0,1.58,,,0.081,0.32,unsafe,,,75.0
14187,Village_14187,Tamil Nadu,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,6.9,1321.0,1.35,,,0.088,0.32,unsafe,,,75.0
14188,Village_14188,Madhya Pradesh,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,8.33,1131.0,3.02,,,0.023,2.19,unsafe,,,70.0
14189,Village_14189,Bihar,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.65,926.0,4.72,,,0.07,1.55,unsafe,,,55.0
14190,Village_14190,Tamil Nadu,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.09,293.0,3.63,,,0.097,2.15,unsafe,,,85.0
14191,Village_14191,Rajasthan,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.76,1030.0,4.41,,,0.095,2.81,unsafe,,,55.0
14192,Village_14192,Gujarat,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.04,1093.0,3.95,,,0.082,2.57,unsafe,,,70.0
14193,Village_14193,Madhya Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.6,1248.0,4.55,,,0.001,0.85,unsafe,,,70.0
14194,Village_14194,West Bengal,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.27,936.0,2.21,,,0.024,0.64,unsafe,,,75.0
14195,Village_14195,Gujarat,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,6.93,1273.0,2.83,,,0.074,1.18,unsafe,,,75.0
14196,Village_14196,Gujarat,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.85,314.0,4.22,,,0.052,2.42,unsafe,,,70.0
14197,Village_14197,Bihar,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.2,235.0,2.01,,,0.001,2.5,unsafe,,,95.0
14198,Village_14198,Rajasthan,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.38,1461.0,1.68,,,0.084,1.78,unsafe,,,70.0
14199,Village_14199,Bihar,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,6.96,421.0,2.4,,,0.018,1.63,unsafe,,,85.0
14200,Village_14200,Maharashtra,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.31,1435.0,3.0,,,0.068,1.61,unsafe,,,70.0
14201,Village_14201,Uttar Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.51,1367.0,4.99,,,0.063,0.27,unsafe,,,60.0
14202,Village_14202,Madhya Pradesh,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.47,964.0,1.54,,,0.026,2.7,unsafe,,,70.0
14203,Village_14203,Uttar Pradesh,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.11,1003.0,4.5,,,0.068,1.63,unsafe,,,55.0
14204,Village_14204,West Bengal,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.26,1070.0,4.31,,,0.072,0.96,unsafe,,,60.0
14205,Village_14205,Maharashtra,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.03,1458.0,3.01,,,0.037,1.31,unsafe,,,75.0
14206,Village_14206,Uttar Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.54,817.0,3.49,,,0.051,2.29,unsafe,,,70.0
14207,Village_14207,Gujarat,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.72,1053.0,1.37,,,0.038,1.74,unsafe,,,70.0
14208,Village_14208,Tamil Nadu,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.13,832.0,1.61,,,0.044,1.46,unsafe,,,75.0
14209,Village_14209,Rajasthan,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.36,1334.0,2.99,,,0.017,0.82,unsafe,,,75.0
14210,Village_14210,West Bengal,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.35,704.0,1.9,,,0.088,1.78,unsafe,,,70.0
14211,Village_14211,Uttar Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.93,1484.0,1.44,,,0.021,2.18,unsafe,,,70.0
14212,Village_14212,West Bengal,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.45,418.0,3.16,,,0.052,1.56,unsafe,,,85.0
14213,Village_14213,Bihar,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.22,332.0,4.42,,,0.011,2.27,unsafe,,,70.0
14214,Village_14214,Rajasthan,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.04,719.0,3.85,,,0.026,1.52,unsafe,,,70.0
14215,Village_14215,Madhya Pradesh,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.06,873.0,2.44,,,0.087,1.31,unsafe,,,75.0
14216,Village_14216,West Bengal,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.97,1293.0,1.61,,,0.024,1.71,unsafe,,,70.0
14217,Village_14217,Tamil Nadu,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.88,428.0,3.19,,,0.03,1.88,unsafe,,,85.0
14218,Village_14218,Uttar Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.37,584.0,3.05,,,0.04,1.32,unsafe,,,75.0
14219,Village_14219,Gujarat,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,6.69,350.0,2.33,,,0.043,1.5,unsafe,,,90.0
14220,Village_14220,Rajasthan,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,6.93,607.0,3.27,,,0.036,1.65,unsafe,,,70.0
14221,Village_14221,Tamil Nadu,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.36,347.0,3.44,,,0.05,0.26,unsafe,,,90.0
14222,Village_14222,Maharashtra,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.3,940.0,1.85,,,0.093,2.69,unsafe,,,70.0
14223,Village_14223,West Bengal,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,8.38,648.0,1.39,,,0.097,2.42,unsafe,,,70.0
14224,Village_14224,Gujarat,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.74,1383.0,3.79,,,0.01,0.32,unsafe,,,85.0
14225,Village_14225,Rajasthan,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.42,1158.0,4.31,,,0.038,0.91,unsafe,,,60.0
14226,Village_14226,West Bengal,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.2,1048.0,3.9,,,0.009,2.36,unsafe,,,80.0
14227,Village_14227,Tamil Nadu,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.28,1083.0,3.44,,,0.017,1.14,unsafe,,,75.0
14228,Village_14228,Madhya Pradesh,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.81,1055.0,5.0,,,0.031,0.3,unsafe,,,60.0
14229,Village_14229,Madhya Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.87,1486.0,4.95,,,0.014,2.7,unsafe,,,55.0
14230,Village_14230,West Bengal,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.28,440.0,3.38,,,0.083,1.66,unsafe,,,85.0
14231,Village_14231,Rajasthan,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.4,319.0,3.33,,,0.059,0.82,unsafe,,,90.0
14232,Village_14232,Uttar Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.01,685.0,2.21,,,0.095,2.36,unsafe,,,70.0
14233,Village_14233,Madhya Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.75,693.0,1.1,,,0.027,1.58,unsafe,,,70.0
14234,Village_14234,Bihar,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.37,238.0,3.91,,,0.02,2.21,unsafe,,,85.0
14235,Village_14235,Bihar,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,6.8,1313.0,2.28,,,0.081,2.04,unsafe,,,70.0
14236,Village_14236,West Bengal,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.88,786.0,1.05,,,0.064,2.99,unsafe,,,70.0
14237,Village_14237,Uttar Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,8.38,1095.0,4.96,,,0.027,2.48,unsafe,,,55.0
14238,Village_14238,Maharashtra,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.89,941.0,4.01,,,0.005,2.83,unsafe,,,65.0
14239,Village_14239,Rajasthan,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.64,1229.0,3.69,,,0.031,1.31,unsafe,,,75.0
14240,Village_14240,Rajasthan,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.48,1061.0,4.15,,,0.037,1.41,unsafe,,,60.0
14241,Village_14241,Madhya Pradesh,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.07,541.0,1.55,,,0.014,2.12,unsafe,,,70.0
14242,Village_14242,Maharashtra,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,6.63,795.0,1.81,,,0.065,2.01,unsafe,,,70.0
14243,Village_14243,Maharashtra,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.96,946.0,4.1,,,0.027,1.52,unsafe,,,55.0
14244,Village_14244,Rajasthan,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.71,283.0,4.91,,,0.096,2.53,unsafe,,,70.0
14245,Village_14245,Uttar Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.32,1496.0,1.0,,,0.032,0.71,unsafe,,,75.0
14246,Village_14246,Rajasthan,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.18,452.0,4.22,,,0.011,2.66,unsafe,,,70.0
14247,Village_14247,Madhya Pradesh,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.93,1418.0,3.55,,,0.001,2.38,unsafe,,,80.0
14248,Village_14248,Bihar,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.21,213.0,2.16,,,0.026,0.43,unsafe,,,90.0
14249,Village_14249,Uttar Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.02,891.0,2.22,,,0.074,0.26,unsafe,,,75.0
14250,Village_14250,Bihar,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.59,998.0,4.79,,,0.064,2.67,unsafe,,,55.0
14251,Village_14251,Rajasthan,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.5,412.0,2.22,,,0.05,1.53,unsafe,,,85.0
14252,Village_14252,Bihar,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.32,1438.0,1.97,,,0.077,1.84,unsafe,,,70.0
14253,Village_14253,Rajasthan,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,6.81,858.0,1.4,,,0.063,2.56,unsafe,,,70.0
14254,Village_14254,Uttar Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.35,210.0,2.46,,,0.042,1.08,unsafe,,,90.0
14255,Village_14255,Tamil Nadu,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.6,1015.0,2.7,,,0.003,2.31,unsafe,,,80.0
14256,Village_14256,Gujarat,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,6.65,1225.0,4.65,,,0.057,2.29,unsafe,,,55.0
14257,Village_14257,Gujarat,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.69,576.0,4.1,,,0.071,1.48,unsafe,,,60.0
14258,Village_14258,Rajasthan,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.81,1359.0,3.48,,,0.052,2.76,unsafe,,,70.0
14259,Village_14259,Maharashtra,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.95,940.0,1.68,,,0.017,2.4,unsafe,,,70.0
14260,Village_14260,Rajasthan,Patna,patna,groundwater,village_water_quality_50000.csv,,,,6.81,1014.0,4.97,,,0.033,0.74,unsafe,,,60.0
14261,Village_14261,Uttar Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.33,390.0,3.67,,,0.084,0.25,unsafe,,,90.0
14262,Village_14262,Tamil Nadu,Patna,patna,groundwater,village_water_quality_50000.csv,,,,6.55,521.0,2.81,,,0.014,2.96,unsafe,,,70.0
14263,Village_14263,Uttar Pradesh,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.68,427.0,1.75,,,0.096,2.75,unsafe,,,85.0
14264,Village_14264,Uttar Pradesh,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,8.34,295.0,4.5,,,0.088,1.02,unsafe,,,75.0
14265,Village_14265,Tamil Nadu,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.21,1499.0,3.65,,,0.052,2.2,unsafe,,,70.0
14266,Village_14266,Tamil Nadu,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.04,900.0,1.55,,,0.034,2.04,unsafe,,,70.0
14267,Village_14267,Madhya Pradesh,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.74,1236.0,4.82,,,0.026,0.63,unsafe,,,60.0
14268,Village_14268,Tamil Nadu,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.62,669.0,3.23,,,0.033,1.95,unsafe,,,70.0
14269,Village_14269,Tamil Nadu,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.23,254.0,3.26,,,0.05,2.1,unsafe,,,85.0
14270,Village_14270,Madhya Pradesh,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,8.45,1303.0,3.64,,,0.043,1.49,unsafe,,,75.0
14271,Village_14271,Uttar Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.34,552.0,2.8,,,0.061,0.23,unsafe,,,75.0
14272,Village_14272,Maharashtra,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.46,344.0,4.04,,,0.063,2.97,unsafe,,,70.0
14273,Village_14273,Rajasthan,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,6.81,293.0,3.15,,,0.08,2.66,unsafe,,,85.0
14274,Village_14274,Tamil Nadu,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,8.12,1279.0,4.64,,,0.064,0.81,unsafe,,,60.0
14275,Village_14275,Maharashtra,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.49,630.0,4.18,,,0.035,2.19,unsafe,,,55.0
14276,Village_14276,Gujarat,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.24,1381.0,3.7,,,0.047,0.64,unsafe,,,75.0
14277,Village_14277,Maharashtra,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,6.55,746.0,2.9,,,0.043,2.84,unsafe,,,70.0
14278,Village_14278,Uttar Pradesh,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,6.97,625.0,2.85,,,0.021,1.2,unsafe,,,75.0
14279,Village_14279,West Bengal,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.42,1208.0,1.57,,,0.019,0.77,unsafe,,,75.0
14280,Village_14280,West Bengal,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.4,985.0,2.57,,,0.028,1.15,unsafe,,,75.0
14281,Village_14281,Bihar,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.45,427.0,4.59,,,0.007,1.46,safe,,,85.0
14282,Village_14282,Madhya Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.95,1323.0,1.12,,,0.074,0.51,unsafe,,,75.0
14283,Village_14283,Bihar,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.57,996.0,4.94,,,0.055,1.27,unsafe,,,60.0
14284,Village_14284,Madhya Pradesh,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.23,1412.0,4.94,,,0.004,1.17,unsafe,,,70.0
14285,Village_14285,Rajasthan,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.83,1076.0,3.1,,,0.059,2.51,unsafe,,,70.0
14286,Village_14286,Maharashtra,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.11,203.0,2.49,,,0.001,2.85,unsafe,,,95.0
14287,Village_14287,Madhya Pradesh,Nagpur,nagpur,groundwater,village_water_quality_50000.csv,,,,7.91,333.0,1.49,,,0.03,2.38,unsafe,,,85.0
14288,Village_14288,Tamil Nadu,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.91,1432.0,3.23,,,0.072,1.19,unsafe,,,75.0
14289,Village_14289,Tamil Nadu,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,8.01,896.0,4.6,,,0.094,0.66,unsafe,,,60.0
14290,Village_14290,West Bengal,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.13,316.0,2.26,,,0.003,0.77,safe,,,100.0
14291,Village_14291,West Bengal,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,8.48,454.0,4.06,,,0.085,1.82,unsafe,,,70.0
14292,Village_14292,Madhya Pradesh,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.83,603.0,4.6,,,0.05,0.82,unsafe,,,60.0
14293,Village_14293,Bihar,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,6.91,1312.0,1.34,,,0.047,1.54,unsafe,,,70.0
14294,Village_14294,Rajasthan,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,8.26,685.0,1.81,,,0.072,1.73,unsafe,,,70.0
14295,Village_14295,Gujarat,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,8.14,1276.0,4.25,,,0.059,2.82,unsafe,,,55.0
14296,Village_14296,Rajasthan,Ahmedabad,ahmedabad,groundwater,village_water_quality_50000.csv,,,,7.79,1448.0,2.72,,,0.02,0.39,unsafe,,,75.0
14297,Village_14297,Gujarat,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.74,267.0,3.01,,,0.054,1.82,unsafe,,,85.0
14298,Village_14298,Rajasthan,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.5,1472.0,3.43,,,0.033,0.33,unsafe,,,75.0
14299,Village_14299,Rajasthan,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,7.82,540.0,2.37,,,0.042,2.95,unsafe,,,70.0
14300,Village_14300,Madhya Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.55,1500.0,2.44,,,0.048,1.16,unsafe,,,75.0
14301,Village_14301,Uttar Pradesh,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,7.39,667.0,1.48,,,0.083,0.78,unsafe,,,75.0
14302,Village_14302,Bihar,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,8.23,1095.0,3.26,,,0.046,1.48,unsafe,,,75.0
14303,Village_14303,Madhya Pradesh,Chennai,chennai,groundwater,village_water_quality_50000.csv,,,,7.9,280.0,4.07,,,0.004,2.83,unsafe,,,80.0
14304,Village_14304,Madhya Pradesh,Muzaffarnagar,muzaffarnagar,groundwater,village_water_quality_50000.csv,,,,6.89,1224.0,4.06,,,0.046,0.35,unsafe,,,60.0
14305,Village_14305,Tamil Nadu,Kolkata,kolkata,groundwater,village_water_quality_50000.csv,,,,7.99,1067.0,4.98,,,0.085,2.82,unsafe,,,55.0
14306,Village_14306,West Bengal,Patna,patna,groundwater,village_water_quality_50000.csv,,,,6.83,1112.0,2.0,,,0.072,0.6,unsafe,,,75.0
14307,Village_14307,Bihar,Bhopal,bhopal,groundwater,village_water_quality_50000.csv,,,,7.04,1031.0,4.4,,,0.017,1.78,unsafe,,,55.0
14308,Village_14308,West Bengal,Patna,patna,groundwater,village_water_quality_50000.csv,,,,7.11,1414.0,3.9,,,0.057,2.89,unsafe,,,70.0
14309,Village_14309,Maharashtra,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.56,307.0,2.18,,,0.074,2.1,unsafe,,,85.0
14310,Village_14310,Gujarat,Jaipur,jaipur,groundwater,village_water_quality_50000.csv,,,,6.68,1218.0,2.43,,,0.09,2.0,unsafe,,,70.0
14311,Village_14311,Maharashtra,Patna,patna,groundwater,village_water_quality_50000.csv,,,,8.22,513.0,4.1,,,0.028,2.96,unsafe,,,55.0
